,crystal_descriptions,energy_substance_pa,magmom_pa,SYMM,Sm-18-coordinate,Fe-11-coordinate,Fe-8-coordinate,Fe-cuboctahedral,Fe-13-coordinate,Fe-body-centered cubic,Fe-10-coordinate,Sm-16-coordinate,Fe-14-coordinate,Fe-9-coordinate,Fe-12-coordinate,Sm-20-coordinate,Fe-15-coordinate,Sm-2-coordinate,Fe-2-coordinate,Sm-cuboctahedral,Fe-7-coordinate,Sm-6-coordinate,Fe-1-coordinate,Sm-14-coordinate,Sm-8-coordinate,Fe-6-coordinate,Sm-17-coordinate,Sm-10-coordinate,Sm-12-coordinate,Sm-11-coordinate,Sm-octahedral,Sm-3-coordinate,Fe-single-bond,Sm-4-coordinate,Fe-hexagonal planar,Fe-3-coordinate,Fe-16-coordinate,Sm-15-coordinate,Sm-7-coordinate,Sm-5-coordinate,Fe-q6,Fe-5-coordinate,Sm-19-coordinate,Sm-linear,Fe-bent 150 degrees,Sm-13-coordinate,Sm-1-coordinate,Fe-4-coordinate,Sm-9-coordinate,Fe-linear,Fe-17-coordinate,Sm-22-coordinate,Fe-18-coordinate,Sm-body-centered cubic,Sm-bent 150 degrees,Fe-20-coordinate,Fe-square co-planar,Fe-trigonal planar
502,Sm1_19-coordinate_1.0|Fe1_cuboctahedral_0.4|Fe2_7-coordinate_1.0|Fe3_8-coordinate_1.0|Fe4_cuboctahedral_0.6|Fe5_10-coordinate_1.0|Fe6_11-coordinate_1.0|Fe7_12-coordinate_1.0|Fe8_13-coordinate_1.0,0.2413846153846169,1.907752,8.0,,1.0,1.0,0.6,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
503,Sm1_13-coordinate_1.0|Fe1_10-coordinate_1.0|Fe2_2-coordinate_1.0|Fe3_2-coordinate_1.0|Fe4_9-coordinate_1.0|Fe5_11-coordinate_1.0|Fe6_12-coordinate_1.0|Fe7_11-coordinate_1.0|Fe8_10-coordinate_1.0|Fe9_11-coordinate_1.0|Fe10_10-coordinate_1.0|Fe11_12-coordinate_1.0|Fe12_11-coordinate_1.0,0.2911538461538481,2.1504565384615386,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
504,Sm1_16-coordinate_1.0|Fe1_6-coordinate_1.0|Fe2_12-coordinate_1.0|Fe3_14-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_6-coordinate_1.0|Fe6_12-coordinate_1.0|Fe7_12-coordinate_1.0|Fe8_cuboctahedral_0.4|Fe9_8-coordinate_1.0|Fe10_13-coordinate_1.0|Fe11_12-coordinate_1.0|Fe12_15-coordinate_1.0,0.2545384615384624,2.1200027692307697,1.0,,,1.0,0.4,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,Sm1_14-coordinate_1.0|Fe1_10-coordinate_1.0|Fe2_10-coordinate_1.0|Fe3_10-coordinate_1.0|Fe4_14-coordinate_1.0|Fe5_2-coordinate_1.0|Fe6_10-coordinate_1.0|Fe7_10-coordinate_1.0|Fe8_12-coordinate_1.0|Fe9_10-coordinate_1.0|Fe10_14-coordinate_1.0|Fe11_10-coordinate_1.0|Fe12_10-coordinate_1.0,0.2400000000000014,2.130612307692308,2.0,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,Sm1_2-coordinate_1.0|Fe1_10-coordinate_1.0|Fe2_9-coordinate_1.0|Fe3_10-coordinate_1.0|Fe4_11-coordinate_1.0|Fe5_11-coordinate_1.0|Fe6_12-coordinate_1.0|Fe7_1-coordinate_1.0|Fe8_7-coordinate_1.0|Fe9_11-coordinate_1.0|Fe10_10-coordinate_1.0|Fe11_7-coordinate_1.0|Fe12_10-coordinate_1.0,0.3029230769230782,2.0709306153846154,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,Sm1_16-coordinate_1.0|Fe1_11-coordinate_1.0|Fe2_10-coordinate_1.0|Fe3_10-coordinate_1.0|Fe4_2-coordinate_1.0|Fe5_9-coordinate_1.0|Fe6_9-coordinate_1.0|Fe7_10-coordinate_1.0|Fe8_13-coordinate_1.0|Fe9_13-coordinate_1.0|Fe10_13-coordinate_1.0|Fe11_9-coordinate_1.0|Fe12_10-coordinate_1.0,0.3463076923076941,1.67003,8.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,Sm1_16-coordinate_1.0|Fe1_6-coordinate_1.0|Fe2_12-coordinate_1.0|Fe3_9-coordinate_1.0|Fe4_6-coordinate_1.0|Fe5_9-coordinate_1.0|Fe6_cuboctahedral_0.4|Fe7_cuboctahedral_0.4|Fe8_12-coordinate_1.0|Fe9_14-coordinate_1.0|Fe10_13-coordinate_1.0|Fe11_12-coordinate_1.0|Fe12_15-coordinate_1.0,0.2464615384615401,2.1631626923076928,1.0,,,,0.4,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,Sm1_20-coordinate_1.0|Fe1_8-coordinate_1.0|Fe2_cuboctahedral_0.7|Fe3_cuboctahedral_0.4|Fe4_15-coordinate_1.0,0.1785384615384624,2.061238153846154,12.0,,,1.0,0.4,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,Sm1_14-coordinate_1.0|Fe1_1-coordinate_1.0|Fe2_body-centered cubic_0.4|Fe3_13-coordinate_1.0|Fe4_8-coordinate_1.0|Fe5_body-centered cubic_0.4|Fe6_1-coordinate_1.0|Fe7_12-coordinate_1.0|Fe8_12-coordinate_1.0|Fe9_7-coordinate_1.0|Fe10_7-coordinate_1.0|Fe11_10-coordinate_1.0|Fe12_13-coordinate_1.0,0.2577692307692318,2.23113,1.0,,,1.0,,1.0,0.4,1.0,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,Sm1_15-coordinate_1.0|Fe1_7-coordinate_1.0|Fe2_7-coordinate_1.0|Fe3_8-coordinate_1.0|Fe4_7-coordinate_1.0|Fe5_7-coordinate_1.0|Fe6_8-coordinate_1.0|Fe7_body-centered cubic_0.5|Fe8_14-coordinate_1.0|Fe9_body-centered cubic_0.4|Fe10_body-centered cubic_0.5|Fe11_8-coordinate_1.0|Fe12_13-coordinate_1.0,0.2500769230769245,1.8653350769230768,8.0,,,1.0,,1.0,0.5,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
512,Sm1_cuboctahedral_0.4|Fe1_1-coordinate_1.0|Fe2_body-centered cubic_0.4|Fe3_1-coordinate_1.0|Fe4_13-coordinate_1.0|Fe5_body-centered cubic_0.5|Fe6_body-centered cubic_0.5,0.2256923076923085,2.2291691538461538,2.0,,,,,1.0,0.5,,,,,,,,,,0.4,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,Sm1_16-coordinate_1.0|Fe1_12-coordinate_1.0|Fe2_13-coordinate_1.0|Fe3_1-coordinate_1.0|Fe4_11-coordinate_1.0|Fe5_11-coordinate_1.0|Fe6_5-coordinate_1.0|Fe7_7-coordinate_1.0|Fe8_11-coordinate_1.0|Fe9_11-coordinate_1.0|Fe10_12-coordinate_1.0|Fe11_12-coordinate_1.0|Fe12_16-coordinate_1.0,0.2816923076923092,2.030134153846154,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
514,Sm1_1-coordinate_1.0|Fe1_14-coordinate_1.0|Fe2_9-coordinate_1.0|Fe3_10-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_13-coordinate_1.0|Fe6_13-coordinate_1.0|Fe7_1-coordinate_1.0|Fe8_14-coordinate_1.0|Fe9_cuboctahedral_0.5|Fe10_11-coordinate_1.0|Fe11_10-coordinate_1.0|Fe12_9-coordinate_1.0,0.2594615384615399,2.05248,1.0,,1.0,,0.5,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
515,Sm1_16-coordinate_1.0|Fe1_12-coordinate_1.0|Fe2_6-coordinate_1.0|Fe3_14-coordinate_1.0|Fe4_6-coordinate_1.0|Fe5_12-coordinate_1.0|Fe6_cuboctahedral_0.5|Fe7_14-coordinate_1.0|Fe8_12-coordinate_1.0|Fe9_cuboctahedral_0.4|Fe10_13-coordinate_1.0|Fe11_12-coordinate_1.0|Fe12_15-coordinate_1.0,0.2479230769230779,2.176357846153846,1.0,,,,0.4,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,Sm1_16-coordinate_1.0|Fe1_14-coordinate_1.0|Fe2_11-coordinate_1.0|Fe3_11-coordinate_1.0|Fe4_cuboctahedral_0.5|Fe5_10-coordinate_1.0|Fe6_11-coordinate_1.0,0.2821538461538477,2.003279615384616,2.0,,1.0,,0.5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,Sm1_16-coordinate_1.0|Fe1_10-coordinate_1.0|Fe2_11-coordinate_1.0|Fe3_8-coordinate_1.0|Fe4_cuboctahedral_0.4|Fe5_cuboctahedral_0.4,0.144538461538463,1.8066572307692303,65.0,,1.0,1.0,0.4,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,Sm1_14-coordinate_1.0|Fe1_1-coordinate_1.0|Fe2_9-coordinate_1.0|Fe3_12-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_11-coordinate_1.0|Fe6_8-coordinate_1.0|Fe7_8-coordinate_1.0|Fe8_10-coordinate_1.0|Fe9_9-coordinate_1.0|Fe10_11-coordinate_1.0|Fe11_11-coordinate_1.0|Fe12_8-coordinate_1.0,0.2255384615384628,2.0771815384615384,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,Sm1_15-coordinate_1.0|Fe1_4-coordinate_1.0|Fe2_12-coordinate_1.0|Fe3_12-coordinate_1.0|Fe4_10-coordinate_1.0|Fe5_13-coordinate_1.0|Fe6_12-coordinate_1.0|Fe7_12-coordinate_1.0|Fe8_13-coordinate_1.0|Fe9_14-coordinate_1.0|Fe10_1-coordinate_1.0|Fe11_14-coordinate_1.0|Fe12_1-coordinate_1.0,0.2578461538461552,2.0705846153846155,1.0,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
520,Sm1_5-coordinate_1.0|Fe1_14-coordinate_1.0|Fe2_2-coordinate_1.0|Fe3_12-coordinate_1.0|Fe4_7-coordinate_1.0|Fe5_12-coordinate_1.0|Fe6_12-coordinate_1.0|Fe7_8-coordinate_1.0|Fe8_14-coordinate_1.0|Fe9_13-coordinate_1.0|Fe10_8-coordinate_1.0|Fe11_1-coordinate_1.0|Fe12_1-coordinate_1.0,0.345000000000001,2.1472446153846154,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
521,Sm1_20-coordinate_1.0|Fe1_8-coordinate_1.0|Fe2_cuboctahedral_0.7|Fe3_cuboctahedral_0.4|Fe4_15-coordinate_1.0,0.1730000000000018,2.1670480000000003,12.0,,,1.0,0.4,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,Sm1_16-coordinate_1.0|Fe1_11-coordinate_1.0|Fe2_4-coordinate_1.0|Fe3_16-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_cuboctahedral_0.6|Fe6_12-coordinate_1.0|Fe7_11-coordinate_1.0|Fe8_9-coordinate_1.0|Fe9_cuboctahedral_0.6|Fe10_16-coordinate_1.0,0.2500000000000011,1.7181235384615383,1.0,,1.0,,0.6,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
523,Sm1_16-coordinate_1.0|Fe1_11-coordinate_1.0|Fe2_10-coordinate_1.0|Fe3_8-coordinate_1.0|Fe4_10-coordinate_1.0|Fe5_11-coordinate_1.0|Fe6_1-coordinate_1.0|Fe7_13-coordinate_1.0|Fe8_13-coordinate_1.0|Fe9_11-coordinate_1.0|Fe10_12-coordinate_1.0|Fe11_10-coordinate_1.0|Fe12_16-coordinate_1.0,0.2543076923076932,2.141712692307693,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
524,Sm1_16-coordinate_1.0|Fe1_12-coordinate_1.0|Fe2_12-coordinate_1.0|Fe3_10-coordinate_1.0|Fe4_10-coordinate_1.0|Fe5_14-coordinate_1.0|Fe6_13-coordinate_1.0|Fe7_13-coordinate_1.0|Fe8_4-coordinate_1.0|Fe9_13-coordinate_1.0|Fe10_11-coordinate_1.0|Fe11_1-coordinate_1.0|Fe12_15-coordinate_1.0,0.2375384615384632,2.100950923076923,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
525,Sm1_16-coordinate_1.0|Fe1_12-coordinate_1.0|Fe2_8-coordinate_1.0|Fe1_12-coordinate_1.0|Fe3_10-coordinate_1.0|Fe3_10-coordinate_1.0|Fe4_8-coordinate_1.0|Fe4_8-coordinate_1.0|Fe5_8-coordinate_1.0|Fe5_8-coordinate_1.0,0.1303076923076936,1.837176,65.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Sm1_16-coordinate_1.0|Fe1_9-coordinate_1.0|Fe2_6-coordinate_1.0|Fe3_7-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_12-coordinate_1.0|Fe6_12-coordinate_1.0|Fe7_cuboctahedral_0.4|Fe8_cuboctahedral_0.4|Fe9_14-coordinate_1.0|Fe10_13-coordinate_1.0|Fe11_11-coordinate_1.0|Fe12_16-coordinate_1.0,0.2658461538461552,2.1062335384615385,1.0,,1.0,,0.4,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
527,Sm1_8-coordinate_1.0|Fe1_12-coordinate_1.0|Fe2_q6_0.4|Fe3_10-coordinate_1.0|Fe4_11-coordinate_1.0|Fe5_1-coordinate_1.0|Fe6_6-coordinate_1.0|Fe7_8-coordinate_1.0|Fe8_8-coordinate_1.0|Fe9_10-coordinate_1.0|Fe10_13-coordinate_1.0|Fe11_13-coordinate_1.0,0.3221538461538474,1.810539153846154,8.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,
528,Sm1_12-coordinate_1.0|Fe1_8-coordinate_1.0|Fe2_11-coordinate_1.0|Fe3_15-coordinate_1.0|Fe4_11-coordinate_1.0|Fe5_14-coordinate_1.0|Fe6_10-coordinate_1.0|Fe7_11-coordinate_1.0|Fe8_11-coordinate_1.0|Fe9_8-coordinate_1.0|Fe10_10-coordinate_1.0|Fe11_9-coordinate_1.0|Fe12_1-coordinate_1.0,0.3393846153846169,1.9296816923076925,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,Sm1_16-coordinate_1.0|Fe1_13-coordinate_1.0|Fe2_13-coordinate_1.0|Fe3_10-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_12-coordinate_1.0|Fe6_8-coordinate_1.0|Fe7_14-coordinate_1.0|Fe8_12-coordinate_1.0|Fe9_12-coordinate_1.0|Fe10_12-coordinate_1.0|Fe11_12-coordinate_1.0|Fe12_16-coordinate_1.0,0.2393846153846171,2.0242530000000003,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
530,Sm1_3-coordinate_1.0|Fe1_11-coordinate_1.0|Fe2_13-coordinate_1.0|Fe3_12-coordinate_1.0|Fe4_2-coordinate_1.0|Fe5_10-coordinate_1.0|Fe6_10-coordinate_1.0|Fe7_11-coordinate_1.0|Fe8_12-coordinate_1.0|Fe9_11-coordinate_1.0|Fe10_11-coordinate_1.0|Fe11_9-coordinate_1.0|Fe12_10-coordinate_1.0,0.2922307692307708,2.0283813846153844,1.0,,1.0,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
531,Sm1_17-coordinate_1.0|Fe1_9-coordinate_1.0|Fe2_11-coordinate_1.0|Fe3_12-coordinate_1.0|Fe4_8-coordinate_1.0|Fe5_13-coordinate_1.0|Fe6_13-coordinate_1.0|Fe7_12-coordinate_1.0|Fe8_9-coordinate_1.0|Fe9_11-coordinate_1.0|Fe10_9-coordinate_1.0|Fe11_14-coordinate_1.0|Fe12_14-coordinate_1.0,0.312384615384617,2.0119715384615384,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,Sm1_17-coordinate_1.0|Fe1_12-coordinate_1.0|Fe2_12-coordinate_1.0|Fe3_13-coordinate_1.0|Fe4_13-coordinate_1.0|Fe5_11-coordinate_1.0|Fe6_12-coordinate_1.0|Fe7_cuboctahedral_0.6|Fe8_cuboctahedral_0.5|Fe9_12-coordinate_1.0|Fe10_8-coordinate_1.0|Fe11_12-coordinate_1.0|Fe12_13-coordinate_1.0,0.2183846153846163,2.0762965384615386,1.0,,1.0,1.0,0.5,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,Sm1_cuboctahedral_0.5|Fe1_body-centered cubic_0.5|Fe2_body-centered cubic_0.4|Fe3_1-coordinate_1.0|Fe4_body-centered cubic_0.4|Fe5_13-coordinate_1.0|Fe6_1-coordinate_1.0,0.2527692307692319,2.1406193846153845,2.0,,,,,1.0,0.4,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,Sm1_11-coordinate_1.0|Fe1_14-coordinate_1.0|Fe2_7-coordinate_1.0|Fe3_13-coordinate_1.0|Fe4_11-coordinate_1.0|Fe5_13-coordinate_1.0|Fe6_9-coordinate_1.0|Fe7_10-coordinate_1.0|Fe8_10-coordinate_1.0|Fe9_11-coordinate_1.0|Fe10_11-coordinate_1.0|Fe11_11-coordinate_1.0|Fe12_1-coordinate_1.0,0.3516153846153855,1.863359153846154,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,Sm1_8-coordinate_1.0|Fe1_10-coordinate_1.0|Fe2_1-coordinate_1.0|Fe3_8-coordinate_1.0|Fe4_body-centered cubic_0.5|Fe5_13-coordinate_1.0|Fe6_body-centered cubic_0.5|Fe7_13-coordinate_1.0|Fe8_1-coordinate_1.0|Fe9_8-coordinate_1.0|Fe10_14-coordinate_1.0|Fe11_8-coordinate_1.0|Fe12_body-centered cubic_0.5,0.2382307692307709,2.0961747692307693,1.0,,,1.0,,1.0,0.5,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,Sm1_16-coordinate_1.0|Fe1_12-coordinate_1.0|Fe2_12-coordinate_1.0|Fe3_8-coordinate_1.0|Fe4_10-coordinate_1.0|Fe5_12-coordinate_1.0|Fe6_10-coordinate_1.0|Fe7_12-coordinate_1.0|Fe8_13-coordinate_1.0|Fe9_8-coordinate_1.0|Fe10_12-coordinate_1.0|Fe11_12-coordinate_1.0|Fe12_16-coordinate_1.0,0.257230769230771,1.882359,1.0,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
537,Sm1_16-coordinate_1.0|Fe1_13-coordinate_1.0|Fe2_11-coordinate_1.0|Fe3_10-coordinate_1.0|Fe4_9-coordinate_1.0|Fe5_11-coordinate_1.0|Fe6_12-coordinate_1.0|Fe7_13-coordinate_1.0|Fe8_13-coordinate_1.0|Fe9_1-coordinate_1.0|Fe10_cuboctahedral_0.5|Fe11_13-coordinate_1.0,0.2440769230769243,1.9482346153846155,8.0,,1.0,,0.5,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,Sm1_7-coordinate_1.0|Fe1_10-coordinate_1.0|Fe2_12-coordinate_1.0|Fe3_9-coordinate_1.0|Fe4_10-coordinate_1.0|Fe5_cuboctahedral_0.5|Fe6_cuboctahedral_0.5|Fe7_9-coordinate_1.0|Fe8_9-coordinate_1.0|Fe9_cuboctahedral_0.4|Fe10_3-coordinate_1.0|Fe11_12-coordinate_1.0|Fe12_12-coordinate_1.0,0.2591538461538472,1.826843846153846,1.0,,,,0.4,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
539,Sm1_15-coordinate_1.0|Fe1_cuboctahedral_0.5|Fe2_cuboctahedral_0.6|Fe3_cuboctahedral_0.5|Fe4_11-coordinate_1.0|Fe5_12-coordinate_1.0|Fe6_4-coordinate_1.0|Fe7_7-coordinate_1.0|Fe8_12-coordinate_1.0|Fe9_14-coordinate_1.0|Fe10_6-coordinate_1.0|Fe11_3-coordinate_1.0|Fe12_15-coordinate_1.0,0.2976153846153856,2.061586384615385,1.0,,1.0,,0.5,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,
540,Sm1_16-coordinate_1.0|Fe1_10-coordinate_1.0|Fe2_14-coordinate_1.0|Fe3_10-coordinate_1.0|Fe4_cuboctahedral_0.6|Fe5_11-coordinate_1.0|Fe6_10-coordinate_1.0|Fe7_10-coordinate_1.0|Fe8_cuboctahedral_0.4|Fe9_14-coordinate_1.0|Fe10_10-coordinate_1.0|Fe11_6-coordinate_1.0|Fe12_6-coordinate_1.0,0.29246153846154,1.809557692307692,1.0,,1.0,,0.4,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,Sm1_16-coordinate_1.0|Fe1_11-coordinate_1.0|Fe2_11-coordinate_1.0|Fe3_8-coordinate_1.0|Fe4_11-coordinate_1.0|Fe5_11-coordinate_1.0|Fe6_9-coordinate_1.0|Fe7_13-coordinate_1.0|Fe8_10-coordinate_1.0|Fe9_11-coordinate_1.0|Fe10_11-coordinate_1.0|Fe11_11-coordinate_1.0|Fe12_11-coordinate_1.0,0.2893076923076941,1.7680966153846152,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,Sm1_7-coordinate_1.0|Fe1_1-coordinate_1.0|Fe2_9-coordinate_1.0|Fe3_12-coordinate_1.0|Fe4_9-coordinate_1.0|Fe5_1-coordinate_1.0|Fe6_9-coordinate_1.0|Fe7_13-coordinate_1.0|Fe8_1-coordinate_1.0|Fe9_9-coordinate_1.0|Fe10_2-coordinate_1.0|Fe11_11-coordinate_1.0|Fe12_11-coordinate_1.0,0.2618461538461557,2.2047736923076924,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
543,Sm1_12-coordinate_1.0|Fe1_10-coordinate_1.0|Fe2_13-coordinate_1.0|Fe3_12-coordinate_1.0|Fe4_11-coordinate_1.0|Fe5_9-coordinate_1.0|Fe6_13-coordinate_1.0|Fe7_13-coordinate_1.0|Fe8_9-coordinate_1.0|Fe9_12-coordinate_1.0|Fe10_cuboctahedral_0.4|Fe11_11-coordinate_1.0|Fe12_4-coordinate_1.0,0.2520769230769242,2.1213483846153847,1.0,,1.0,,0.4,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
544,Sm1_9-coordinate_1.0|Fe1_13-coordinate_1.0|Fe2_12-coordinate_1.0|Fe3_11-coordinate_1.0|Fe4_10-coordinate_1.0|Fe5_11-coordinate_1.0|Fe6_2-coordinate_1.0|Fe7_10-coordinate_1.0|Fe8_6-coordinate_1.0|Fe9_14-coordinate_1.0|Fe10_13-coordinate_1.0|Fe11_3-coordinate_1.0|Fe12_12-coordinate_1.0,0.2834615384615397,2.128903,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
545,Sm1_15-coordinate_1.0|Fe1_8-coordinate_1.0|Fe2_8-coordinate_1.0|Fe3_8-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_8-coordinate_1.0|Fe6_9-coordinate_1.0|Fe7_13-coordinate_1.0|Fe8_12-coordinate_1.0|Fe9_12-coordinate_1.0|Fe10_cuboctahedral_0.5|Fe11_cuboctahedral_0.6|Fe12_17-coordinate_1.0,0.245692307692309,2.158333153846154,1.0,,,1.0,0.6,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,
546,Sm1_16-coordinate_1.0|Fe1_12-coordinate_1.0|Fe2_10-coordinate_1.0|Fe3_2-coordinate_1.0|Fe4_8-coordinate_1.0|Fe5_6-coordinate_1.0|Fe6_11-coordinate_1.0|Fe7_10-coordinate_1.0|Fe8_12-coordinate_1.0|Fe9_10-coordinate_1.0|Fe10_11-coordinate_1.0|Fe11_10-coordinate_1.0|Fe12_14-coordinate_1.0,0.3133846153846163,2.101997846153846,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,Sm1_3-coordinate_1.0|Fe1_14-coordinate_1.0|Fe2_8-coordinate_1.0|Fe3_bent 150 degrees_0.4|Fe4_8-coordinate_1.0|Fe5_1-coordinate_1.0|Fe6_8-coordinate_1.0|Fe7_8-coordinate_1.0|Fe8_9-coordinate_1.0|Fe9_13-coordinate_1.0|Fe10_10-coordinate_1.0|Fe11_14-coordinate_1.0|Fe12_13-coordinate_1.0,0.2868461538461548,2.1724300000000003,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,0.4,,,,,,,,,,,,,
