ID,Gen,Origin,CompositionSm,CompositionFe,Enthalpy,Volume,Density,Mag_moment,KPOINTS1,KPOINTS2,KPOINTS3,SYMM,Q_entr,A_order,S_order,magmom,magmom_pv,magmom_pa,energy_substance_pa
1558,10,RandTop,1,12,-100.206,170.84099999999998,7.975,-0.14400000000000002,3,3,2,1,0.203,2.211,1.663,24.601103999999996,0.144,1.8923926153846151,0.30084615384615504
1559,10,Heredity,1,12,-100.816,171.799,7.931,-0.171,4,4,2,1,0.217,2.456,1.797,29.377629000000002,0.171,2.2598176153846157,0.25392307692307814
1560,10,Heredity,1,12,-101.324,169.334,8.046,-0.166,3,3,2,1,0.193,2.479,1.932,28.109444000000003,0.166,2.1622649230769233,0.21484615384615544
1561,10,RandTop,1,12,-100.79799999999999,163.276,8.345,-0.171,4,4,2,8,0.212,2.533,1.8840000000000001,27.920196000000004,0.171,2.147707384615385,0.2553076923076947
1562,10,Heredity,1,12,-98.96,156.043,8.731,-0.145,3,3,2,1,0.21899999999999997,2.153,1.547,22.626234999999998,0.145,1.7404796153846152,0.3966923076923096
1563,10,Permutate,1,12,-101.794,167.783,8.12,-0.165,3,3,3,2,0.16899999999999998,2.349,1.89,27.684195,0.165,2.1295534615384613,0.17869230769230937
1564,10,Permutate,1,12,-100.68,164.18599999999998,8.298,-0.158,4,4,2,1,0.217,3.063,2.169,25.941387999999996,0.158,1.9954913846153843,0.2643846153846163
1565,10,Heredity,1,12,-100.15100000000001,174.761,7.796,-0.162,3,3,2,1,0.217,2.249,1.6159999999999999,28.311282,0.162,2.177790923076923,0.3050769230769237
1566,10,Permutate,1,12,-101.331,170.90200000000002,7.972,-0.154,2,4,3,6,0.20800000000000002,2.747,2.053,26.318908,0.154,2.0245313846153845,0.2143076923076935
1567,10,Permutate,1,12,-101.26700000000001,173.91,7.834,-0.165,4,3,2,1,0.155,2.427,2.015,28.69515,0.165,2.207319230769231,0.2192307692307699
1568,10,Permutate,1,12,-101.823,171.14,7.961,-0.165,3,3,3,2,0.171,2.364,1.892,28.2381,0.165,2.1721615384615385,0.17646153846154042
1569,10,Permutate,1,12,-100.689,176.5,7.718999999999999,-0.165,3,2,3,1,0.183,2.399,1.871,29.122500000000002,0.165,2.240192307692308,0.26369230769230967
1570,10,Permutate,1,12,-101.22399999999999,177.261,7.686,-0.165,4,3,2,1,0.152,2.543,2.116,29.248065,0.165,2.249851153846154,0.22253846153846377
1571,10,Permutate,1,12,-100.764,169.965,8.016,-0.166,4,4,2,8,0.21899999999999997,3.0410000000000004,2.129,28.214190000000002,0.166,2.1703223076923077,0.2579230769230787
1572,10,Heredity,1,12,-100.16,162.596,8.379,-0.14300000000000002,3,3,3,1,0.205,2.21,1.631,23.251227999999998,0.143,1.7885559999999998,0.3043846153846171
1573,10,Permutate,1,12,-99.6,180.709,7.54,-0.156,3,4,2,35,0.247,2.634,1.719,28.190604,0.156,2.168508,0.3474615384615403
1574,10,RandTop,1,12,-101.40799999999999,172.551,7.896,-0.161,4,2,3,6,0.172,2.887,2.31,27.780711,0.161,2.136977769230769,0.2083846153846178
1575,10,Permutate,1,12,-100.99600000000001,161.516,8.436,-0.159,5,3,1,1,0.14800000000000002,2.522,2.112,25.681044,0.159,1.975464923076923,0.2400769230769238
1576,10,RandTop,1,12,-99.899,163.474,8.334,-0.11800000000000001,4,2,3,1,0.20199999999999999,2.185,1.66,19.289931999999997,0.118,1.4838409230769227,0.3244615384615398
1577,10,RandTop,1,12,-100.285,173.968,7.832000000000001,-0.161,4,4,2,1,0.226,2.332,1.6380000000000001,28.008848,0.161,2.1545267692307695,0.29476923076923245
1578,10,Permutate,1,12,-101.689,162.398,8.39,-0.157,4,4,2,191,0.17600000000000002,3.426,2.6630000000000003,25.496486,0.157,1.9612681538461538,0.18676923076923274
1579,10,RandTop,1,12,-101.436,166.03099999999998,8.206,-0.166,2,3,3,5,0.21,2.641,1.933,27.561145999999997,0.166,2.1200881538461536,0.20623076923077013
1580,10,Permutate,1,12,-102.361,167.16099999999997,8.151,-0.156,4,4,2,12,0.142,3.114,2.62,26.077115999999997,0.156,2.0059319999999996,0.13507692307692418
1581,10,RandTop,1,12,-101.729,166.183,8.199,-0.166,3,4,2,2,0.092,2.766,2.52,27.586378,0.166,2.1220290769230767,0.18369230769230918
1582,10,Permutate,1,12,-101.554,168.828,8.07,-0.171,4,3,2,2,0.138,2.513,2.146,28.869588000000004,0.171,2.2207375384615387,0.19715384615384743
1583,10,RandTop,1,12,-101.12299999999999,172.965,7.877000000000001,-0.161,4,4,2,8,0.205,2.978,2.229,27.847365,0.161,2.142105,0.2303076923076945
1584,10,Permutate,1,12,-101.215,172.705,7.888999999999999,-0.168,3,3,2,1,0.201,2.502,1.899,29.014440000000004,0.168,2.2318800000000003,0.2232307692307704
1585,10,RandTop,1,12,-102.654,170.14700000000002,8.008,-0.134,2,4,4,12,0.152,2.918,2.4019999999999997,22.799698000000003,0.134,1.7538229230769233,0.11253846153846325
1586,10,Permutate,1,12,-102.119,169.06900000000002,8.059,-0.16699999999999998,5,5,1,1,0.10400000000000001,2.9939999999999998,2.657,28.234523000000003,0.167,2.1718863846153846,0.15369230769230915
1587,10,Permutate,1,12,-101.198,168.195,8.101,-0.168,3,3,2,1,0.19899999999999998,2.449,1.8659999999999999,28.25676,0.168,2.173596923076923,0.2245384615384635
1588,10,Permutate,1,12,-101.87200000000001,169.695,8.029,-0.156,3,4,2,10,0.174,2.8110000000000004,2.228,26.47242,0.156,2.03634,0.17269230769230803
1589,10,Permutate,1,12,-101.23100000000001,176.081,7.7379999999999995,-0.174,4,4,2,8,0.193,2.668,2.052,30.638093999999995,0.174,2.356776461538461,0.22200000000000075
1590,10,Permutate,1,12,-100.92299999999999,172.231,7.9110000000000005,-0.166,3,4,2,8,0.21899999999999997,2.9589999999999996,2.102,28.590346,0.166,2.1992573846153847,0.24569230769231007
1591,10,Permutate,1,12,-99.646,176.457,7.721,-0.157,4,3,2,35,0.24,2.571,1.73,27.703749,0.157,2.1310576153846155,0.3439230769230783
1592,10,Permutate,1,12,-101.421,170.695,7.982,-0.17300000000000001,5,4,1,1,0.127,2.8569999999999998,2.437,29.530234999999998,0.173,2.2715565384615384,0.20738461538461633
1593,10,Permutate,1,12,-101.603,166.334,8.191,-0.17,4,3,2,2,0.14,2.6889999999999996,2.279,28.276780000000002,0.17,2.175136923076923,0.19338461538461724
1594,10,Permutate,1,12,-99.63,179.24900000000002,7.601,-0.157,4,3,2,35,0.245,2.637,1.73,28.142093000000003,0.157,2.1647763846153847,0.3451538461538479
1595,10,Permutate,1,12,-101.887,171.765,7.932,-0.159,3,4,2,10,0.17,2.7880000000000003,2.2230000000000003,27.310634999999998,0.159,2.1008180769230766,0.17153846153846294
1596,10,Permutate,1,12,-101.762,166.407,8.187999999999999,-0.163,3,3,3,2,0.172,2.383,1.903,27.124341,0.163,2.0864877692307693,0.18115384615384755
1597,10,Permutate,1,12,-100.73,166.36900000000003,8.189,-0.157,4,4,2,160,0.215,3.233,2.286,26.119933000000003,0.157,2.0092256153846155,0.26053846153846266
1598,10,LatMutate,1,12,-99.87700000000001,169.78400000000002,8.025,-0.132,4,2,3,1,0.191,2.251,1.75,22.411488000000002,0.132,1.7239606153846156,0.32615384615384685
1599,10,LatMutate,1,12,-100.969,170.274,8.002,-0.168,3,2,3,1,0.198,2.424,1.85,28.606032000000003,0.168,2.200464,0.24215384615384805
1600,10,Permutate,1,12,-100.637,179.965,7.571000000000001,-0.156,4,3,2,1,0.21,2.343,1.726,28.07454,0.156,2.15958,0.2676923076923091
1601,10,LatMutate,1,12,-100.17200000000001,163.67600000000002,8.324,-0.131,3,3,2,2,0.171,2.248,1.798,21.441556000000002,0.131,1.6493504615384618,0.303461538461539
1602,10,LatMutate,1,12,-101.541,160.304,8.499,-0.142,2,4,3,10,0.166,2.758,2.217,22.763167999999997,0.142,1.751012923076923,0.19815384615384785
1603,10,LatMutate,1,12,-99.609,176.44099999999997,7.722,-0.14,3,2,3,1,0.195,2.267,1.724,24.701739999999997,0.14,1.900133846153846,0.3467692307692326
1604,10,LatMutate,1,12,-99.32600000000001,169.388,8.043,-0.11,3,3,3,1,0.207,2.129,1.6,18.63268,0.11,1.4332830769230769,0.36853846153846237
1605,10,LatMutate,1,12,-99.96600000000001,169.727,8.027000000000001,-0.155,3,3,3,1,0.223,2.254,1.608,26.307685,0.155,2.023668076923077,0.3193076923076931
1606,10,LatMutate,1,12,-100.52600000000001,164.202,8.298,-0.162,3,3,3,1,0.19899999999999998,2.188,1.6780000000000002,26.600724,0.162,2.0462095384615386,0.27623076923076983
1607,10,LatMutate,1,12,-100.235,164.797,8.267999999999999,-0.163,4,4,2,1,0.23399999999999999,2.401,1.652,26.861911,0.163,2.066300846153846,0.2986153846153861
1608,10,LatMutate,1,12,-99.555,162.05700000000002,8.407,-0.17,3,3,3,1,0.18,2.166,1.7209999999999999,27.549690000000005,0.17,2.1192069230769235,0.35092307692307784
1609,10,LatMutate,1,12,-101.39,158.789,8.58,-0.157,3,3,3,2,0.16699999999999998,2.371,1.911,24.929872999999997,0.157,1.9176825384615381,0.20976923076923215
1610,10,LatMutate,1,12,-100.87899999999999,170.33700000000002,7.999,-0.161,3,3,2,1,0.19899999999999998,2.235,1.6909999999999998,27.424257000000004,0.161,2.109558230769231,0.24907692307692522
1611,10,LatMutate,1,12,-100.59700000000001,164.44099999999997,8.286,-0.115,3,3,3,5,0.17300000000000001,2.26,1.808,18.910714999999996,0.115,1.4546703846153843,0.27076923076923154
1612,10,LatMutate,1,12,-100.398,174.81799999999998,7.794,-0.14800000000000002,2,4,3,1,0.16399999999999998,2.46,2.0340000000000003,25.873063999999996,0.148,1.990235692307692,0.2860769230769248
1613,10,LatMutate,1,12,-100.884,162.95600000000002,8.361,-0.156,3,2,4,2,0.13699999999999998,2.437,2.074,25.421136000000004,0.156,1.9554720000000003,0.2486923076923091
1614,10,LatMutate,1,12,-100.648,162.826,8.368,-0.161,3,3,3,1,0.18899999999999997,2.191,1.699,26.214986,0.161,2.0165373846153845,0.26684615384615556
1615,10,softmutate,1,12,-100.664,161.565,8.433,-0.17300000000000001,4,3,2,12,0.172,2.5839999999999996,2.068,27.950744999999998,0.173,2.1500573076923075,0.2656153846153859
1616,10,softmutate,1,12,-100.93799999999999,170.74099999999999,7.98,-0.16899999999999998,4,3,2,1,0.18899999999999997,2.259,1.7530000000000001,28.855228999999998,0.169,2.219633,0.24453846153846387
1617,10,LatMutate,1,12,-101.204,161.395,8.442,-0.133,4,2,3,2,0.166,2.33,1.89,21.465535000000003,0.133,1.6511950000000002,0.224076923076925
1618,10,LatMutate,1,12,-100.55,169.15900000000002,8.054,-0.14400000000000002,4,3,2,1,0.204,2.292,1.7180000000000002,24.358896,0.144,1.8737612307692308,0.27438461538461706
1619,10,softmutate,1,12,-100.80799999999999,169.533,8.037,-0.159,3,3,3,1,0.20800000000000002,2.287,1.703,26.955747,0.159,2.073519,0.25453846153846355
1620,10,LatMutate,1,12,-101.05799999999999,164.266,8.294,-0.161,3,3,3,1,0.191,2.336,1.81,26.446825999999998,0.161,2.0343712307692305,0.2353076923076943
1621,10,LatMutate,1,12,-100.35,164.361,8.29,-0.16,3,3,3,1,0.218,2.175,1.5730000000000002,26.29776,0.16,2.0229046153846153,0.28976923076923267
1622,10,LatMutate,1,12,-100.204,165.278,8.244,-0.17,4,4,2,1,0.198,2.19,1.6669999999999998,28.097260000000002,0.17,2.1613276923076925,0.30100000000000193
1623,10,LatMutate,1,12,-101.0,171.399,7.949,-0.163,3,3,2,1,0.213,2.305,1.681,27.938037,0.163,2.1490797692307693,0.2397692307692322
1624,10,LatMutate,1,12,-100.529,171.426,7.9479999999999995,-0.145,3,3,2,1,0.168,2.251,1.8159999999999998,24.856769999999997,0.145,1.9120592307692306,0.2760000000000017
1625,10,keptBest,1,12,-103.04700000000001,161.058,8.46,-0.14800000000000002,4,3,3,139,0.159,3.053,2.522,23.836584,0.148,1.8335833846153844,0.08230769230769287
1626,10,keptBest,1,12,-102.094,167.132,8.152000000000001,-0.166,4,4,2,12,0.146,3.0669999999999997,2.549,27.743912,0.166,2.1341470769230773,0.15561538461538652
1627,10,keptBest,1,12,-101.90899999999999,171.574,7.941,-0.168,4,3,2,2,0.16399999999999998,2.688,2.1830000000000003,28.824432000000005,0.168,2.2172640000000006,0.16984615384615592
1628,10,LatMutate,1,12,-100.115,161.091,8.458,-0.153,3,2,4,1,0.174,2.293,1.829,24.646923,0.153,1.895917153846154,0.30784615384615566
1629,10,softmutate,1,12,-99.867,164.16400000000002,8.299,-0.174,3,2,5,2,0.163,2.306,1.913,28.564536,0.174,2.197272,0.32692307692307804
1630,10,keptBest,1,12,-101.40700000000001,164.94099999999997,8.26,-0.168,3,3,3,1,0.188,2.345,1.821,27.710088,0.168,2.131545230769231,0.2084615384615391
1631,10,LatMutate,1,12,-99.477,161.309,8.446,-0.11699999999999999,3,4,2,1,0.19899999999999998,2.175,1.6540000000000001,18.873153000000002,0.117,1.4517810000000002,0.35692307692307806
1632,10,softmutate,1,12,-99.726,171.327,7.952000000000001,-0.159,3,4,2,8,0.235,2.511,1.725,27.240993,0.159,2.095461,0.33776923076923226
1633,10,softmutate,1,12,-100.331,171.18400000000003,7.959,-0.168,3,3,2,2,0.18600000000000003,2.19,1.702,28.758912000000006,0.168,2.2122240000000004,0.2912307692307704
1634,10,softmutate,1,12,-100.469,166.704,8.173,-0.145,3,3,3,1,0.204,2.238,1.6880000000000002,24.17208,0.145,1.8593907692307694,0.2806153846153865
1635,10,softmutate,1,12,-100.80799999999999,167.16299999999998,8.151,-0.111,4,3,2,8,0.22699999999999998,2.5989999999999998,1.844,18.555093,0.111,1.427314846153846,0.25453846153846355
1636,10,softmutate,1,12,-100.931,162.86,8.366,-0.168,4,3,2,1,0.205,2.3169999999999997,1.736,27.360480000000003,0.168,2.104652307692308,0.24507692307692472
1637,10,softmutate,1,12,-100.33200000000001,162.273,8.396,-0.15,3,3,3,1,0.205,2.209,1.651,24.34095,0.15,1.8723807692307692,0.291153846153847
1638,10,softmutate,1,12,-100.11399999999999,165.082,8.253,-0.14,3,4,2,1,0.23800000000000002,2.4419999999999997,1.689,23.11148,0.14,1.7778061538461538,0.30792307692307913
1639,10,softmutate,1,12,-101.211,164.422,8.286,-0.16,4,4,2,1,0.21600000000000003,2.6919999999999997,1.945,26.30752,0.16,2.0236553846153846,0.22353846153846307
1640,10,softmutate,1,12,-101.21700000000001,159.066,8.565,-0.142,2,3,4,2,0.19899999999999998,2.5140000000000002,1.9080000000000001,22.587372,0.142,1.7374901538461538,0.2230769230769235
1641,10,softmutate,1,12,-99.89,145.445,9.368,-0.166,5,4,1,25,0.184,3.154,2.385,24.14387,0.166,1.8572207692307692,0.32515384615384757
1642,10,softmutate,1,12,-100.37299999999999,156.278,8.718,-0.16699999999999998,5,3,2,2,0.159,2.319,1.916,26.098426,0.167,2.007571230769231,0.28800000000000214
1643,10,softmutate,1,12,-101.59200000000001,160.996,8.463,-0.155,4,4,2,12,0.16699999999999998,3.194,2.555,24.95438,0.155,1.9195676923076923,0.19423076923076968
1644,10,softmutate,1,12,-100.67399999999999,177.644,7.67,-0.142,3,3,2,2,0.145,2.347,1.9680000000000002,25.225448,0.142,1.940419076923077,0.26484615384615584
1645,10,softmutate,1,12,-100.086,169.047,8.06,-0.17600000000000002,2,5,2,1,0.179,2.226,1.794,29.752271999999998,0.176,2.2886363076923075,0.31007692307692464
1646,10,softmutate,1,12,-101.87799999999999,163.239,8.346,-0.14800000000000002,3,3,2,10,0.201,2.929,2.181,24.159372,0.148,1.858413230769231,0.17223076923077174
1647,10,softmutate,1,12,-99.962,160.773,8.475,-0.157,3,3,3,1,0.193,2.229,1.715,25.241361,0.157,1.941643153846154,0.3196153846153858
1648,10,softmutate,1,12,-101.088,166.014,8.207,-0.158,3,3,2,1,0.204,2.3609999999999998,1.765,26.230212,0.158,2.0177086153846155,0.2330000000000019
1649,10,softmutate,1,12,-100.241,166.269,8.193999999999999,-0.16699999999999998,4,3,2,1,0.20199999999999999,2.275,1.7069999999999999,27.766923000000002,0.167,2.135917153846154,0.2981538461538476
1650,10,softmutate,1,12,-101.566,171.794,7.931,-0.16899999999999998,3,2,4,1,0.146,2.611,2.199,29.033186000000004,0.169,2.2333220000000003,0.19623076923077049
1651,10,softmutate,1,12,-100.38600000000001,167.926,8.113999999999999,-0.156,3,4,2,1,0.214,2.299,1.68,26.196455999999998,0.156,2.015112,0.2870000000000007
1652,10,softmutate,1,12,-100.867,166.747,8.171,-0.133,4,4,2,8,0.21100000000000002,2.647,1.945,22.177351,0.133,1.705950076923077,0.2500000000000011
1653,10,softmutate,1,12,-100.594,166.054,8.205,-0.171,5,3,1,1,0.196,2.255,1.7309999999999999,28.395234000000002,0.171,2.1842487692307695,0.2710000000000019
1654,10,softmutate,1,12,-100.48299999999999,164.627,8.276,-0.154,4,4,2,1,0.235,2.457,1.695,25.352558000000002,0.154,1.9501967692307693,0.27953846153846373
1655,10,softmutate,1,12,-100.199,169.176,8.054,-0.166,4,3,2,1,0.191,2.195,1.7,28.083216,0.166,2.1602473846153845,0.30138461538461697
1656,10,Seeds,1,12,-101.898,168.58900000000003,8.082,-0.168,4,4,2,12,0.165,3.3089999999999997,2.662,28.322952000000008,0.168,2.178688615384616,0.17069230769230942
1657,10,Seeds,1,12,-101.85,165.949,8.21,-0.17,4,4,2,191,0.16699999999999998,3.569,2.853,28.211330000000004,0.17,2.170102307692308,0.17438461538461725
1658,10,Seeds,1,12,-100.921,166.66099999999997,8.175,-0.161,3,3,2,8,0.193,2.655,2.066,26.832420999999997,0.161,2.0640323846153845,0.24584615384615477
1659,10,Seeds,1,12,-101.22,163.385,8.339,-0.161,3,3,2,8,0.192,2.633,2.03,26.304985,0.161,2.0234603846153845,0.22284615384615536
1660,10,Seeds,1,12,-101.72,163.899,8.312999999999999,-0.162,4,4,2,1,0.172,3.345,2.665,26.551638,0.162,2.0424336923076924,0.1843846153846169
1661,10,Seeds,1,12,-101.149,166.945,8.161,-0.16,3,3,2,1,0.19699999999999998,2.443,1.869,26.711199999999998,0.16,2.054707692307692,0.22830769230769368
1662,10,Seeds,1,12,-100.463,167.64,8.127,-0.16699999999999998,3,4,2,1,0.23199999999999998,2.568,1.8090000000000002,27.99588,0.167,2.1535292307692306,0.281076923076925
1663,10,Seeds,1,12,-100.94200000000001,163.917,8.312000000000001,-0.153,3,3,2,2,0.177,2.237,1.7930000000000001,25.079301,0.153,1.9291770000000001,0.2442307692307701
1664,10,Seeds,1,12,-100.89299999999999,169.71400000000003,8.027999999999999,-0.16899999999999998,4,3,2,1,0.188,2.213,1.722,28.681666000000007,0.169,2.2062820000000007,0.24800000000000247
1665,10,Seeds,1,12,-101.22200000000001,162.22299999999998,8.399,-0.155,4,4,2,12,0.177,2.676,2.1069999999999998,25.144564999999997,0.155,1.9341973076923074,0.22269230769230847
1666,10,Seeds,1,12,-100.743,162.14600000000002,8.402999999999999,-0.158,4,4,2,8,0.201,2.4930000000000003,1.88,25.619068000000002,0.158,1.9706975384615386,0.2595384615384634
1667,10,Seeds,1,12,-101.056,165.503,8.232000000000001,-0.161,4,4,2,8,0.201,2.464,1.8559999999999999,26.645982999999998,0.161,2.0496909999999997,0.2354615384615401
1668,10,Seeds,1,12,-101.34299999999999,167.40599999999998,8.139,-0.161,3,3,2,2,0.191,2.343,1.807,26.952365999999998,0.161,2.073258923076923,0.21338461538461764
1669,10,Seeds,1,12,-101.691,162.563,8.381,-0.157,4,4,2,191,0.17600000000000002,3.4219999999999997,2.66,25.522391,0.157,1.963260846153846,0.18661538461538585
1670,10,Seeds,1,12,-100.146,165.808,8.217,-0.162,4,3,2,1,0.22,2.363,1.722,26.860896,0.162,2.066222769230769,0.30546153846153984
1671,10,Seeds,1,12,-101.12,167.937,8.113,-0.16899999999999998,4,4,2,2,0.129,2.681,2.318,28.381353000000004,0.169,2.1831810000000003,0.23053846153846264
1672,10,Seeds,1,12,-100.586,164.773,8.269,-0.165,4,3,2,5,0.19399999999999998,2.252,1.735,27.187545,0.165,2.0913496153846154,0.27161538461538615
1673,10,Seeds,1,12,-100.85799999999999,161.954,8.413,-0.157,4,4,2,1,0.198,2.445,1.857,25.426778000000002,0.157,1.9559060000000001,0.2506923076923099
1674,10,Seeds,1,12,-101.154,163.25,8.346,-0.159,3,4,2,8,0.192,2.555,1.974,25.95675,0.159,1.996673076923077,0.22792307692307864
1675,10,Seeds,1,12,-101.656,161.528,8.435,-0.158,4,4,2,191,0.17600000000000002,3.4539999999999997,2.674,25.521424,0.158,1.9631864615384615,0.1893076923076933
1676,10,Seeds,1,12,-100.833,165.507,8.232000000000001,-0.162,4,4,2,1,0.198,2.416,1.861,26.812134,0.162,2.062471846153846,0.2526153846153862
1677,10,Seeds,1,12,-101.9,167.585,8.13,-0.168,4,4,2,8,0.168,3.582,2.8489999999999998,28.154280000000004,0.168,2.1657138461538463,0.17053846153846253
1678,10,Seeds,1,12,-101.11,166.062,8.205,-0.159,3,3,2,8,0.185,2.555,2.025,26.403858000000003,0.159,2.031066,0.2313076923076938
1679,10,Seeds,1,12,-101.471,158.496,8.596,-0.15,4,4,2,12,0.16699999999999998,3.3,2.641,23.7744,0.15,1.8288,0.2035384615384627
1680,10,Seeds,1,12,-101.727,163.751,8.32,-0.162,4,4,2,12,0.171,3.355,2.6489999999999996,26.527662000000003,0.162,2.0405893846153846,0.183846153846155
1681,10,Seeds,1,12,-101.32,168.04,8.107999999999999,-0.163,4,4,2,1,0.221,2.7239999999999998,1.946,27.39052,0.163,2.1069630769230767,0.2151538461538481
1682,10,Seeds,1,12,-101.132,168.735,8.075,-0.163,4,3,2,1,0.213,2.385,1.7469999999999999,27.503805000000003,0.163,2.115677307692308,0.22961538461538566
1683,10,Seeds,1,12,-100.113,165.67700000000002,8.224,-0.155,3,3,2,1,0.175,2.373,1.87,25.679935000000004,0.155,1.9753796153846157,0.3080000000000015
1684,10,Seeds,1,12,-100.67299999999999,162.591,8.38,-0.161,4,4,2,8,0.21100000000000002,2.818,2.081,26.177151000000002,0.161,2.013627,0.2649230769230793
1685,10,Seeds,1,12,-100.693,167.86900000000003,8.116,-0.162,3,3,2,1,0.213,2.737,2.008,27.194778000000007,0.162,2.0919060000000007,0.263384615384617
1686,10,Seeds,1,12,-100.964,162.822,8.368,-0.157,3,4,2,1,0.205,2.4219999999999997,1.8119999999999998,25.563054,0.157,1.9663887692307693,0.2425384615384631
1687,10,Seeds,1,12,-101.78200000000001,164.832,8.266,-0.17,4,4,2,12,0.166,3.366,2.715,28.021440000000002,0.17,2.1554953846153846,0.17961538461538523
1688,10,Seeds,1,12,-100.62299999999999,172.97799999999998,7.877000000000001,-0.156,3,3,2,1,0.17600000000000002,2.425,1.912,26.984567999999996,0.156,2.0757359999999996,0.2687692307692329
1689,10,Seeds,1,12,-101.55799999999999,165.30200000000002,8.242,-0.122,4,3,2,8,0.195,2.635,2.001,20.166844,0.122,1.5512956923076924,0.19684615384615584
1690,10,Seeds,1,12,-101.616,161.162,8.454,-0.156,4,4,2,12,0.17300000000000001,3.267,2.57,25.141272,0.156,1.933944,0.19238461538461685
1691,10,Seeds,1,12,-100.652,164.299,8.293,-0.16699999999999998,4,3,2,1,0.201,2.436,1.8630000000000002,27.437933,0.167,2.1106102307692307,0.2665384615384629
1692,10,Seeds,1,12,-101.08200000000001,166.722,8.172,-0.163,4,4,2,8,0.203,2.506,1.885,27.175686000000002,0.163,2.090437384615385,0.2334615384615393
